SYMBOL
AARTIIND.NS
ABB.NS
ABBOTINDIA.NS
ABCAPITAL.NS
ABFRL.NS
ADANIENT.NS
ACC.NS
ADANIPORTS.NS
ALKEM.NS
AMBUJACEM.NS
APOLLOHOSP.NS
APOLLOTYRE.NS
ASHOKLEY.NS
ASIANPAINT.NS
ASTRAL.NS
ATUL.NS
AUBANK.NS
AUROPHARMA.NS
BSOFT.NS
AXISBANK.NS
BAJAJ-AUTO.NS
BATAINDIA.NS
BAJAJFINSV.NS
BAJFINANCE.NS
BEL.NS
CANFINHOME.NS
CIPLA.NS
COLPAL.NS
CUMMINSIND.NS
DRREDDY.NS
ESCORTS.NS
GAIL.NS
GMRINFRA.NS
GODREJPROP.NS
HAL.NS
HCLTECH.NS
HDFCAMC.NS
IBULHSGFIN.NS
BALKRISIND.NS
BALRAMCHIN.NS
BANDHANBNK.NS
IPCALAB.NS
JINDALSTEL.NS
M&MFIN.NS
MARICO.NS
MCX.NS
NTPC.NS
OBEROIRLTY.NS
PFC.NS
POLYCAB.NS
BHARATFORG.NS
RECLTD.NS
BANKBARODA.NS
BERGEPAINT.NS
DABUR.NS
SUNPHARMA.NS
SUNTV.NS
DALBHARAT.NS
SYNGENE.NS
GLENMARK.NS
HINDUNILVR.NS
ICICIGI.NS
TATACHEM.NS
INDIAMART.NS
JUBLFOOD.NS
KOTAKBANK.NS
TATACOMM.NS
LT.NS
TATAPOWER.NS
TATASTEEL.NS
TECHM.NS
UBL.NS
ZEEL.NS
BHARTIARTL.NS
BHEL.NS
BRITANNIA.NS
BIOCON.NS
COROMANDEL.NS
BOSCHLTD.NS
CANBK.NS
CHOLAFIN.NS
COALINDIA.NS
COFORGE.NS
CROMPTON.NS
DLF.NS
CUB.NS
DIXON.NS
EICHERMOT.NS
GUJGASLTD.NS
EXIDEIND.NS
FEDERALBNK.NS
HEROMOTOCO.NS
GNFC.NS
HINDALCO.NS
GODREJCP.NS
GRANULES.NS
HAVELLS.NS
HINDCOPPER.NS
HDFCBANK.NS
IDFC.NS
IDFCFIRSTB.NS
HINDPETRO.NS
INDIACEM.NS
IRCTC.NS
ICICIBANK.NS
JSWSTEEL.NS
LUPIN.NS
INDUSINDBK.NS
INFY.NS
METROPOLIS.NS
MGL.NS
JKCEMENT.NS
MRF.NS
MUTHOOTFIN.NS
L&TFH.NS
LALPATHLAB.NS
LTIM.NS
LTTS.NS
M&M.NS
CONCOR.NS
ONGC.NS
MANAPPURAM.NS
ICICIPRULI.NS
PAGEIND.NS
IGL.NS
MARUTI.NS
MFSL.NS
NAUKRI.NS
PETRONET.NS
LICHSGFIN.NS
NESTLEIND.NS
OFSS.NS
PEL.NS
PERSISTENT.NS
PNB.NS
BPCL.NS
RAMCOCEM.NS
RBLBANK.NS
RELIANCE.NS
SAIL.NS
SBICARD.NS
SBILIFE.NS
SBIN.NS
SHRIRAMFIN.NS
SRF.NS
TATACONSUM.NS
TATAMOTORS.NS
SIEMENS.NS
TCS.NS
TITAN.NS
TORNTPHARM.NS
TVSMOTOR.NS
ULTRACEMCO.NS
UPL.NS
VEDL.NS
WIPRO.NS
ZYDUSLIFE.NS
CHAMBLFERT.NS
DEEPAKNTR.NS
DELTACORP.NS
DIVISLAB.NS
GRASIM.NS
HDFCLIFE.NS
IDEA.NS
IEX.NS
INDHOTEL.NS
INDIGO.NS
INDUSTOWER.NS
IOC.NS
ITC.NS
LAURUSLABS.NS
MCDOWELL-N.NS
NATIONALUM.NS
NAVINFLUOR.NS
PIDILITIND.NS
PIIND.NS
VOLTAS.NS
MOTHERSON.NS
MPHASIS.NS
TRENT.NS
NMDC.NS
POWERGRID.NS
SHREECEM.NS
